3,36
3,38
3,38
3,4
3,37
3,36
3,35
3,33
3,36
3,37
3,34
3,35
3,36
3,38
3,38
3,32
3,36
3,31
3,37
3,36
3,38
3,39
3,36
3,36
3,33
3,38
3,37
3,37
3,37
3,36
3,35
3,33
3,38
3,36
3,38
3,39
3,36
3,36
3,32
3,35
3,36
3,37
3,36
3,35
3,38
3,36
3,38
3,34
3,36
3,35
3,38
3,37
3,35
3,36
3,35
3,33
3,36
3,38
3,39
3,31
3,33
3,38
3,37
3,32
3,37
3,38
3,37
3,38
3,36
3,35
3,36
3,32
3,39
3,37
3,36
3,35
3,38
3,36
3,38
3,34
3,35
3,36
3,37
3,38
3,37
3,37
3,32
3,32
3,38
3,35
3,38
3,38
3,36
3,31
3,38
3,33
3,37
3,37
3,37
3,38
3,37
3,38
3,35
3,38
3,39
3,36
3,36
3,38
3,38
3,37
3,37
3,34
3,37
3,36
3,34
3,38
3,36
3,38
3,39
3,36
3,32
3,38
3,37
3,37
3,37
3,36
3,35
3,37
3,36
3,38
3,39
3,34
3,36
3,37
3,33
3,37
3,36
3,35
3,38
3,36
3,37
3,39
3,31
3,36
3,37
3,38
3,37
3,37
3,34
3,37
3,37
3,37
3,37
3,36
3,37
3,37
3,37
3,36
3,34
3,38
3,36
3,38
3,38
3,36
3,35
3,38
3,38
3,37
3,37
3,31
3,35
3,37
3,36
3,36
3,34
3,35
3,36
3,38
3,38
3,37
3,37
3,38
3,34
3,38
3,34
3,38
3,39
3,36
3,36
3,35
3,33
3,37
3,37
3,35
3,37
3,35
3,33
3,39
3,33
3,36
3,38
3,39
3,35
3,31
3,37
3,38
3,32
3,37
3,37
3,38
3,39
3,38
3,36
3,36
3,38
3,34
3,36
3,35
3,38
3,37
3,37
3,37
3,31
3,38
3,32
3,38
3,35
3,38
3,39
3,36
3,36
3,37
3,38
3,35
3,36
3,34
3,35
3,38
3,25
3,38
3,39
3,36
3,36
3,38
3,36
3,35
3,32
3,35
3,38
3,36
3,38
3,36
3,36
3,34
3,36
3,36
3,37
3,37
3,36
3,34
3,38
3,36
3,32
3,36
3,35
3,34
3,36
3,36
3,35
3,38
3,36
3,38
3,34
3,36
3,36
3,37
3,38
3,35
3,33
3,36
3,35
3,38
3,36
3,38
3,37
3,34
3,29
3,38
3,38
3,37
3,38
3,39
3,38
3,34
3,38
3,37
3,36
3,34
3,38
3,38
3,37
3,35
3,37
3,37
3,36
3,39
3,36
3,36
3,37
3,36
3,36
3,36
3,38
3,37
3,31
3,35
3,36
3,31
3,38
3,36
3,37
3,39
3,36
3,36
3,38
3,32
3,35
3,35
3,33
3,38
3,36
3,38
3,38
3,36
3,36
3,36
3,38
3,36
3,36
3,37
3,38
3,25
3,37
3,36
3,37
3,38
3,36
3,37
3,29
3,29
3,38
3,36
3,38
3,39
3,35
3,3
3,38
3,31
3,37
3,35
3,36
3,35
3,37
3,36
3,38
3,34
3,34
3,36
3,36
3,32
3,37
3,37
3,37
3,32
3,37
3,33
3,39
3,36
3,36
3,36
3,39
3,3
3,35
3,38
3,38
3,37
3,35
3,37
3,35
3,32
3,38
3,38
3,36
3,38
3,38
3,35
3,3
3,35
3,37
3,35
3,37
3,35
3,35
3,37
3,35
3,33
3,38
3,35
3,34
3,37
3,33
3,36
3,35
3,34
3,37
3,36
3,37
3,31
3,36
3,34
3,37
3,33
3,35
3,37
3,37
3,35
3,36
3,35
3,35
3,38
3,35
3,31
3,36
3,35
3,34
3,37
3,35
3,33
3,33
3,34
3,35
3,36
3,37
3,36
3,36
3,3
3,34
3,37
3,34
3,37
3,37
3,3
3,35
3,32
3,37
3,36
3,36
3,36
3,37
3,36
3,37
3,29
3,37
3,38
3,35
3,34
3,37
3,37
3,35
3,32
3,35
3,36
3,34
3,38
3,37
3,36
3,37
3,33
3,35
3,31
3,37
3,36
3,36
3,36
3,35
3,33
3,32
3,35
3,37
3,38
3,34
3,35
3,36
3,27
3,36
3,35
3,34
3,37
3,35
3,36
3,39
3,31
3,35
3,37
3,37
3,36
3,34
3,38
3,36
3,31
3,36
3,36
3,35
3,36
3,31
3,36
3,35
3,29
3,37
3,34
3,37
3,37
3,35
3,35
3,37
3,37
3,36
3,36
3,35
3,34
3,36
3,35
3,36
3,33
3,35
3,32
3,37
3,37
3,36
3,37
3,37
3,35
3,36
3,34
3,34
3,37
3,35
3,37
3,35
3,3
3,34
3,37
3,36
3,36
3,35
3,29
3,37
3,32
3,37
3,38
3,35
3,33
3,32
3,36
3,36
3,31
3,37
3,35
3,37
3,38
3,35
3,35
3,36
3,32
3,35
3,36
3,34
3,34
3,37
3,35
3,37
3,32
3,35
3,28
3,37
3,37
3,36
3,37
3,37
3,34
3,31
3,35
3,33
3,37
3,33
3,37
3,33
3,31
3,35
3,37
3,37
3,35
3,35
3,33
3,37
3,3
3,37
3,38
3,35
3,35
3,35
3,37
3,35
3,35
3,35
3,36
3,37
3,33
3,37
3,35
3,37
3,35
3,35
3,34
3,32
3,36
3,36
3,36
3,35
3,34
3,37
3,35
3,36
3,38
3,34
3,35
3,37
3,32
3,31
3,35
3,34
3,37
3,35
3,36
3,38
3,31
3,35
3,37
3,37
3,36
3,36
3,34
3,35
3,33
3,35
3,35
3,35
3,37
3,35
3,35
3,35
3,31
3,38
3,34
3,37
3,31
3,35
3,35
3,37
3,36
3,36
3,36
3,34
3,34
3,36
3,35
3,36
3,33
3,35
3,35
3,37
3,37
3,36
3,35
3,36
3,35
3,34
3,37
3,35
3,37
3,38
3,35
3,35
3,27
3,35
3,36
3,35
3,36
3,36
3,34
3,38
3,37
3,35
3,37
3,38
3,34
3,35
3,36
3,37
3,36
3,36
3,35
3,34
3,37
3,34
3,37
3,37
3,35
3,35
3,37
3,32
3,36
3,35
3,34
3,37
3,34
3,37
3,36
3,35
3,35
3,37
3,37
3,36
3,35
3,32
3,36
3,35
3,37
3,35
3,36
3,36
3,3
3,36
3,35
3,34
3,35
3,35
3,35
3,33
3,3
3,35
3,37
3,37
3,36
3,32
3,35
3,32
3,37
3,34
3,37
3,38
3,35
3,32
3,37
3,37
3,31
3,37
3,37
3,37
3,35
3,37
3,38
3,35
3,35
3,37
3,32
3,34
3,36
3,34
3,36
3,36
3,35
3,38
3,33
3,35
3,37
3,38
3,33
3,35
3,3
3,37
3,36
3,36
3,36
3,37
3,38
3,3
3,33
3,35
3,38
3,35
3,35
3,37
3,32
3,36
3,34
3,36
3,34
3,37
3,36
3,35
3,35
3,37
3,38
3,35
3,35
3,35
3,32
3,34
3,36
3,35
3,29
3,37
3,35
3,37
3,38
3,35
3,33
3,34
3,35
3,35
3,35
3,34
3,37
3,35
3,37
3,38
3,35
3,33
3,37
3,35
3,36
3,36
3,36
3,3
3,36
3,36
3,34
3,36
3,34
3,36
3,3
3,35
3,32
3,37
3,35
3,37
3,38
3,33
3,35
3,35
3,37
3,36
3,36
3,35
3,34
3,37
3,34
3,37
3,36
3,35
3,34
3,31
3,37
3,36
3,37
3,37
3,37
3,33
3,37
3,36
3,35
3,35
3,37
3,36
3,36
3,36
3,36
3,36
3,36
3,38
3,36
3,3
3,37
3,38
3,35
3,35
3,37
3,35
3,32
3,34
3,35
3,34
3,37
3,35
3,37
3,32
3,35
3,35
3,35
3,37
3,34
3,35
3,34
3,37
3,35
3,31
3,38
3,34
3,35
3,31
3,37
3,35
3,36
3,36
3,35
3,36
3,31
3,35
3,34
3,35
3,34
3,32
3,35
3,34
3,37
3,35
3,37
3,38
3,35
3,28
3,32
3,36
3,36
3,36
3,35
3,33
3,31
3,29
3,35
3,38
3,33
3,35
3,36
3,31
3,36
3,3
3,36
3,35
3,36
3,35
3,33
3,35
3,34
3,31
3,37
3,34
3,34
3,36
3,36
3,35
3,34
3,3
3,34
3,36
3,35
3,37
3,34
3,36
3,37
3,31
3,35
3,33
3,36
3,36
3,35
3,34
3,33
3,31
3,34
3,36
3,36
3,34
3,33
3,36
3,36
3,31
3,34
3,34
3,36
3,33
3,36
3,33
3,34
3,28
3,36
3,37
3,35
3,34
3,3
3,36
3,33
3,3
3,33
3,35
3,37
3,35
3,35
3,34
3,33
3,32
3,34
3,35
3,36
3,33
3,34
3,36
3,36
3,3
3,35
3,33
3,32
3,36
3,33
3,36
3,37
3,3
3,29
3,36
3,36
3,35
3,35
3,34
3,36
3,28
3,36
3,34
3,36
3,37
3,34
3,34
3,31
3,31
3,34
3,35
3,34
3,35
3,36
3,37
3,36
3,34
3,36
3,36
3,34
3,33
3,31
3,36
3,35
3,35
3,34
3,33
3,36
3,34
3,35
3,37
3,32
3,34
3,36
3,34
3,35
3,34
3,33
3,35
3,33
3,35
3,37
3,28
3,34
3,36
3,36
3,35
3,3
3,36
3,34
3,35
3,35
3,35
3,35
3,35
3,34
3,31
3,34
3,33
3,36
3,32
3,36
3,3
3,29
3,34
3,36
3,36
3,35
3,35
3,27
3,33
3,3
3,34
3,36
3,37
3,34
3,33
3,36
3,36
3,29
3,34
3,36
3,37
3,35
3,34
3,33
3,36
3,29
3,36
3,36
3,29
3,32
3,36
3,34
3,35
3,28
3,33
3,3
3,34
3,36
3,35
3,34
3,32
3,36
3,36
3,35
3,35
3,36
3,34
3,36
3,37
3,29
3,34
3,34
3,36
3,35
3,35
3,28
3,32
3,36
3,32
3,36
3,35
3,33
3,28
3,36
3,36
3,34
3,36
3,35
3,38
3,29
3,34
3,31
3,32
3,34
3,36
3,37
3,28
3,34
3,35
3,36
3,33
3,34
3,31
3,32
3,33
3,35
3,36
3,33
3,33
3,34
3,32
3,33
3,34
3,34
3,34
3,35
3,36
3,3
3,33
3,36
3,35
3,33
3,32
3,35
3,35
3,34
3,34
3,33
3,32
3,34
3,28
3,34
3,31
3,32
3,33
3,35
3,35
3,29
3,33
3,32
3,33
3,33
3,34
3,36
3,28
3,33
3,35
3,35
3,29
3,33
3,34
3,29
3,33
3,33
3,33
3,34
3,36
3,34
3,29
3,33
3,3
3,35
3,32
3,35
3,31
3,3
3,33
3,35
3,35
3,34
3,34
3,32
3,29
3,33
3,33
3,35
3,36
3,33
3,33
3,35
3,3
3,34
3,33
3,34
3,33
3,31
3,35
3,33
3,3
3,36
3,33
3,32
3,35
3,34
3,34
3,34
3,3
3,34
3,35
3,31
3,35
3,33
3,33
3,36
3,26
3,33
3,3
3,35
3,34
3,34
3,33
3,29
3,32
3,29
3,35
3,35
3,33
3,33
3,35
3,29
3,28
3,33
3,31
3,35
3,32
3,35
3,36
3,32
3,31
3,35
3,35
3,33
3,33
3,3
3,33
3,32
3,29
3,34
3,34
3,33
3,33
3,34
3,31
3,31
3,28
3,33
3,35
3,34
3,33
3,32
3,34
3,35
3,28
3,32
3,27
3,3
3,35
3,32
3,34
3,35
3,27
3,32
3,34
3,34
3,32
3,33
3,28
3,35
3,34
3,32
3,34
3,35
3,32
3,26
3,34
3,29
3,33
3,33
3,33
3,33
3,33
3,34
3,35
3,3
3,31
3,35
3,33
3,32
3,32
3,34
3,34
3,29
3,33
3,32
3,29
3,34
3,34
3,32
3,34
3,3
3,32
3,32
3,34
3,34
3,32
3,33
3,32
3,3
3,34
3,35
3,34
3,32
3,34
3,35
3,28
3,26
3,34
3,33
3,33
3,33
3,32
3,31
3,34
3,31
3,33
3,35
3,31
3,32
3,29
3,34
3,33
3,27
3,31
3,34
3,32
3,28
3,35
3,31
3,32
3,34
3,34
3,33
3,31
3,33
3,33
3,32
3,32
3,32
3,32
3,3
3,33
3,33
3,32
3,31
3,29
3,31
3,34
3,34
3,32
3,32
3,34
3,34
3,31
3,29
3,32
3,31
3,32
3,32
3,32
3,3
3,27
3,32
3,34
3,34
3,33
3,32
3,31
3,32
3,27
3,34
3,35
3,31
3,32
3,29
3,33
3,32
3,27
3,32
3,32
3,34
3,35
3,34
3,32
3,33
3,29
3,31
3,32
3,27
3,34
3,31
3,32
3,31
3,26
3,33
3,3
3,33
3,33
3,31
3,3
3,33
3,28
3,3
3,32
3,3
3,34
3,31
3,33
3,3
3,26
3,3
3,33
3,33
3,31
3,32
3,28
3,31
3,26
3,31
3,31
3,34
3,32
3,27
3,32
3,31
3,25
3,33
3,31
3,32
3,31
3,3
3,31
3,33
3,28
3,32
3,32
3,3
3,3
3,33
3,3
3,33
3,28
3,31
3,26
3,33
3,33
3,32
3,32
3,31
3,25
3,31
3,33
3,34
3,33
3,31
3,33
3,29
3,26
3,31
3,32
3,33
3,31
3,32
3,27
3,32
3,28
3,34
3,33
3,3
3,32
3,32
3,31
3,3
3,28
3,33
3,32
3,32
3,26
3,3
3,32
3,31
3,26
3,34
3,31
3,31
3,33
3,33
3,32
3,31
3,26
3,32
3,31
3,32
3,34
3,31
3,31
3,33
3,28
3,32
3,31
3,31
3,31
3,33
3,31
3,27
3,27
3,32
3,34
3,32
3,31
3,29
3,32
3,3
3,28
3,34
3,31
3,31
3,33
3,31
3,32
3,32
3,3
3,3
3,32
3,31
3,28
3,34
3,31
3,31
3,28
3,32
3,32
3,29
3,32
3,33
3,34
3,33
3,31
3,33
3,29
3,31
3,3
3,33
3,32
3,32
3,27
3,27
3,32
3,33
3,34
3,31
3,31
3,26
3,34
3,31
3,31
3,33
3,33
3,32
3,26
3,31
3,28
3,33
3,31
3,33
3,34
3,31
3,31
3,3
3,33
3,3
3,31
3,28
3,29
3,31
3,33
3,33
3,31
3,31
3,32
3,27
3,3
3,32
3,33
3,26
3,32
3,33
3,26
3,32
3,32
3,3
3,32
3,23
3,3
3,29
3,31
3,33
3,34
3,31
3,31
3,27
3,25
3,32
3,3
3,31
3,3
3,32
3,3
3,27
3,34
3,29
3,31
3,31
3,33
3,32
3,27
3,32
3,34
3,32
3,3
3,3
3,29
3,31
3,31
3,28
3,31
3,3
3,33
3,33
3,32
3,3
3,3
3,27
3,31
3,31
3,33
3,31
3,3
3,33
3,32
3,26
3,3
3,31
3,29
3,32
3,33
3,31
3,31
3,27
3,32
3,31
3,31
3,29
3,29
3,31
3,3
3,29
3,33
3,3
3,3
3,32
3,31
3,31
3,27
3,27
3,34
3,31
3,3
3,29
3,33
3,25
3,32
3,32
3,3
3,29
3,32
3,32
3,31
3,3
3,3
3,29
3,3
3,32
3,32
3,25
3,29
3,32
3,32
3,31
3,31
3,3
3,31
3,31
3,33
3,31
3,3
3,32
3,33
3,25
3,3
3,32
3,32
3,31
3,3
3,3
3,27
3,32
3,3
3,32
3,33
3,3
3,24
3,31
3,32
3,3
3,3
3,28
3,32
3,26
3,32
3,33
3,3
3,3
3,31
3,32
3,26
3,3
3,3
3,32
3,3
3,31
3,3
3,26
3,33
3,29
3,31
3,29
3,29
3,32
3,25
3,32
3,33
3,3
3,24
3,32
3,31
3,26
3,31
3,3
3,29
3,32
3,3
3,32
3,3
3,29
3,3
3,31
3,32
3,31
3,26
3,31
3,32
3,33
3,32
3,3
3,31
3,32
3,23
3,3
3,32
3,32
3,12
3,31
3,31
3,29
3,26
3,31
3,32
3,3
3,32
3,33
3,24
3,3
3,28
3,32
3,29
3,31
3,29
3,24
3,32
3,3
3,26
3,33
3,3
3,28
3,31
3,3
3,31
3,29
3,23
3,32
3,3
3,26
3,32
3,29
3,28
3,32
3,26
3,31
3,31
3,32
3,31
3,31
3,31
3,3
3,25
3,23
3,31
3,29
3,29
3,29
3,32
3,29
3,26
3,33
3,29
3,3
3,29
3,31
3,29
3,31
3,24
3,28
3,31
3,29
3,31
3,31
3,3
3,28
3,26
3,31
3,31
3,32
3,27
3,3
3,31
3,32
3,28
3,29
3,3
3,25
3,3
3,3
3,3
3,3
3,24
3,3
3,27
3,3
3,29
3,31
3,32
3,29
3,28
3,26
3,32
3,3
3,29
3,3
3,3
3,32
3,24
3,29
3,31
3,32
3,29
3,28
3,26
3,3
3,3
3,3
3,3
3,3
3,31
3,32
3,31
3,29
3,3
3,32
3,27
3,29
3,26
3,31
3,3
3,29
3,29
3,28
3,31
3,22
3,31
3,31
3,29
3,29
3,29
3,31
3,3
3,29
3,26
3,31
3,28
3,25
3,32
3,24
3,29
3,31
3,31
3,3
3,3
3,26
3,3
3,28
3,3
3,3
3,29
3,3
3,3
3,27
3,28
3,28
3,29
3,29
3,3
3,32
3,23
3,23
3,31
3,31
3,3
3,29
3,29
3,21
3,31
3,23
3,31
3,31
3,29
3,29
3,31
3,31
3,28
3,25
3,31
3,3
3,29
3,25
3,32
3,29
3,29
3,24
3,31
3,27
3,3
3,29
3,3
3,3
3,32
3,25
3,29
3,25
3,3
3,29
3,27
3,31
3,31
3,26
3,3
3,29
3,28
3,3
3,29
3,29
3,27
3,21
3,29
3,31
3,3
3,3
3,29
3,22
3,29
3,23
3,29
3,32
3,29
3,29
3,28
3,31
3,29
3,24
3,3
3,27
3,3
3,21
3,3
3,32
3,3
3,27
3,3
3,29
3,26
3,31
3,27
3,3
3,32
3,23
3,28
3,3
3,3
3,29
3,3
3,27
3,28
3,24
3,24
3,31
3,32
3,28
3,28
3,3
3,26
3,24
3,28
3,29
3,28
3,29
3,31
3,26
3,3
3,23
3,3
3,3
3,28
3,27
3,3
3,3
3,29
3,24
3,29
3,3
3,3
3,26
3,29
3,28
3,29
3,26
3,29
3,28
3,25
3,3
3,3
3,29
3,28
3,21
3,3
3,27
3,3
3,31
3,28
3,28
3,3
3,25
3,22
3,28
3,26
3,3
3,28
3,31
3,26
3,23
3,29
3,31
3,3
3,28
3,29
3,28
3,29
3,23
3,29
3,3
3,28
3,3
3,26
3,29
3,3
3,25
3,3
3,28
3,3
3,25
3,28
3,28
3,3
3,24
3,29
3,27
3,28
3,27
3,3
3,28
3,3
3,31
3,28
3,28
3,29
3,3
3,28
3,29
3,29
3,3
3,29
3,3
3,28
3,29
3,31
3,27
3,24
3,3
3,3
3,29
3,29
3,29
3,29
3,25
3,26
3,3
3,27
3,3
3,31
3,28
3,22
3,3
3,3
3,28
3,29
3,27
3,24
3,3
3,28
3,3
3,29
3,28
3,28
3,3
3,29
3,29
3,27
3,27
3,3
3,28
3,3
3,31
3,28
3,28
3,3
3,29
3,23
3,26
3,31
3,29
3,29
3,3
3,29
3,29
3,22
3,29
3,28
3,28
3,27
3,3
3,28
3,3
3,26
3,28
3,28
3,29
3,3
3,28
3,23
3,28
3,27
3,3
3,28
3,3
3,3
3,28
3,26
3,3
3,26
3,29
3,3
3,3
3,32
3,29
3,28
3,25
3,29
3,26
3,3
3,26
3,28
3,28
3,3
3,3
3,24
3,28
3,25
3,3
3,27
3,3
3,31
3,28
3,22
3,24
3,3
3,28
3,29
3,28
3,28
3,24
3,25
3,28
3,28
3,3
3,3
3,29
3,22
3,28
3,2
3,3
3,28
3,3
3,31
3,22
3,28
3,3
3,24
3,27
3,3
3,28
3,32
3,29
3,28
3,27
3,24
3,28
3,28
3,25
3,27
3,28
3,3
3,3
3,23
3,28
3,26
3,3
3,28
3,28
3,31
3,26
3,22
3,24
3,3
3,29
3,29
3,29
3,28
3,3
3,26
3,3
3,27
3,3
3,31
3,28
3,22
3,3
3,24
3,27
3,29
3,26
3,27
3,3
3,28
3,3
3,25
3,28
3,28
3,3
3,26
3,29
3,26
3,27
3,24
3,28
3,3
3,31
3,28
3,26
3,3
3,29
3,23
3,28
3,23
3,3
3,28
3,29
3,28
3,29
3,25
3,23
3,27
3,28
3,27
3,3
3,28
3,3
3,25
3,27
3,28
3,28
3,3
3,27
3,23
3,28
3,25
3,3
3,28
3,3
3,29
3,22
3,26
3,3
3,24
3,29
3,29
3,29
3,3
3,31
3,3
3,26
3,3
3,29
3,28
3,22
3,3
3,3
3,29
3,29
3,24
3,29
3,23
3,31
3,3
3,28
3,3
3,25
3,28
3,25
3,29
3,28
3,28
3,27
3,28
3,27
3,24
3,28
3,3
3,31
3,27
3,27
3,22
3,24
3,27
3,27
3,26
3,29
3,28
3,29
3,31
3,27
3,28
3,28
3,3
3,29
3,28
3,3
3,29
3,23
3,3
3,29
3,27
3,23
3,27
3,29
3,27
3,26
3,3
3,27
3,29
3,3
3,27
3,26
3,29
3,23
3,28
3,23
3,27
3,27
3,3
3,27
3,28
3,28
3,26
3,28
3,29
3,3
3,29
3,28
3,29
3,26
3,29
3,26
3,29
3,29
3,27
3,27
3,29
3,28
3,28
3,28
3,27
3,28
3,24
3,29
3,3
3,24
3,27
3,29
3,3
3,27
3,27
3,28
3,29
3,21
3,29
3,28
3,24
3,3
3,29
3,27
3,29
3,25
3,25
3,27
3,27
3,29
3,28
3,28
3,28
3,23
3,29
3,29
3,29
3,26
3,29
3,3
3,23
3,22
3,29
3,29
3,28
3,28
3,26
3,21
3,28
3,22
3,29
3,3
3,27
3,27
3,29
3,27
3,28
3,21
3,26
3,29
3,27
3,29
3,3
3,27
3,27
3,24
3,28
3,28
3,2
3,28
3,29
3,27
3,28
3,21
3,28
3,25
3,28
3,27
3,27
3,25
3,29
3,22
3,23
3,3
3,27
3,27
3,28
3,29
3,27
3,17
3,27
3,26
3,29
3,27
3,29
3,27
3,27
3,25
3,29
3,28
3,28
3,29
3,3
3,24
3,27
3,24
3,3
3,27
3,26
3,28
3,28
3,28
3,28
3,27
3,28
3,29
3,26
3,28
3,27
3,28
3,3
3,22
3,27
3,29
3,29
3,28
3,28
3,27
3,25
3,29
3,2
3,29
3,3
3,27
3,27
3,29
3,29
3,23
3,27
3,25
3,29
3,27
3,29
3,3
3,26
3,27
3,29
3,29
3,27
3,27
3,27
3,26
3,27
3,28
3,27
3,28
3,3
3,28
3,27
3,26
3,2
3,28
3,27
3,29
3,3
3,27
3,27
3,29
3,22
3,28
3,26
3,27
3,23
3,29
3,27
3,29
3,24
3,27
3,21
3,28
3,29
3,26
3,28
3,28
3,22
3,23
3,29
3,3
3,28
3,27
3,27
3,24
3,2
3,27
3,29
3,29
3,28
3,28
3,24
3,26
3,23
3,29
3,29
3,27
3,29
3,3
3,27
3,27
3,25
3,29
3,26
3,28
3,2
3,26
3,29
3,27
3,24
3,3
3,27
3,25
3,26
3,26
3,28
3,27
3,21
3,29
3,21
3,29
3,3
3,27
3,25
3,29
3,26
3,23
3,28
3,28
3,28
3,28
3,28
3,28
3,18
3,26
3,28
3,26
3,27
3,26
3,29
3,27
3,26
3,3
3,25
3,27
3,27
3,28
3,22
3,28
3,22
3,26
3,29
3,27
3,29
3,27
3,27
3,25
3,25
3,29
3,27
3,27
3,26
3,29
3,28
3,28
3,2
3,29
3,27
3,27
3,26
3,29
3,29
3,27
3,22
3,26
3,27
3,27
3,29
3,28
3,26
3,29
3,24
3,27
3,26
3,29
3,27
3,27
3,26
3,23
3,2
3,28
3,26
3,29
3,3
3,25
3,21
3,27
3,23
3,28
3,27
3,26
3,28
3,23
3,28
3,29
3,22
3,26
3,27
3,28
3,22
3,27
3,3
3,27
3,21
3,27
3,27
3,26
3,27
3,27
3,27
3,26
3,23
3,28
3,21
3,28
3,28
3,26
3,25
3,28
3,23
3,23
3,27
3,26
3,25
3,28
3,26
3,21
3,29
3,25
3,26
3,28
3,28
3,27
3,28
3,28
3,26
3,27
3,25
3,25
3,28
3,2
3,28
3,29
3,26
3,26
3,28
3,26
3,21
3,25
3,25
3,28
3,23
3,28
3,29
3,21
3,26
3,28
3,26
3,22
3,26
3,28
3,21
3,28
3,29
3,26
3,26
3,27
3,28
3,2
3,27
3,26
3,25
3,28
3,26
3,18
3,29
3,26
3,24
3,28
3,27
3,27
3,23
3,28
3,3
3,27
3,26
3,24
3,28
3,19
3,28
3,24
3,26
3,26
3,28
3,28
3,22
3,26
3,24
3,27
3,25
3,28
3,29
3,26
3,26
3,28
3,28
3,22
3,27
3,25
3,27
3,27
3,29
3,28
3,26
3,25
3,29
3,2
3,24
3,28
3,27
3,27
3,27
3,2
3,25
3,28
3,26
3,28
3,29
3,25
3,2
3,21
3,28
3,27
3,26
3,25
3,28
3,26
3,27
3,25
3,24
3,26
3,27
3,28
3,27
3,27
3,26
3,27
3,28
3,25
3,27
3,22
3,27
3,29
3,21
3,26
3,25
3,23
3,26
3,28
3,27
3,26
3,24
3,28
3,28
3,26
3,27
3,26
3,25
3,26
3,2
3,21
3,29
3,26
3,26
3,28
3,27
3,26
3,21
3,27
3,26
3,29
3,26
3,26
3,28
3,23
3,2
3,25
3,28
3,28
3,27
3,25
3,22
3,25
3,22
3,28
3,28
3,26
3,28
3,23
3,24
3,26
3,21
3,28
3,27
3,26
3,26
3,24
3,27
3,26
3,22
3,27
3,26
3,2
3,28
3,28
3,27
3,26
3,19
3,27
3,24
3,28
3,27
3,25
3,25
3,28
3,22
3,21
3,26
3,28
3,26
3,25
3,27
3,2
3,21
3,26
3,26
3,26
3,25
