00:41:00,449 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,58 V
00:41:05,619 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,53 V
00:41:10,950 esp_1_5s_5m_CB -> 16,4 C | pin34= 1708 | Bat = 2,52 V
00:41:16,155 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,52 V
00:41:21,420 esp_1_5s_5m_CB -> 16,4 C | pin34= 1705 | Bat = 2,54 V
00:41:26,542 esp_1_5s_5m_CB -> 16,4 C | pin34= 1785 | Bat = 2,96 V
00:41:31,757 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,57 V
00:41:36,996 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,52 V
00:41:42,216 esp_1_5s_5m_CB -> 16,4 C | pin34= 1705 | Bat = 2,51 V
00:41:47,427 esp_1_5s_5m_CB -> 16,4 C | pin34= 1737 | Bat = 2,52 V
00:41:52,653 esp_1_5s_5m_CB -> 16,4 C | pin34= 1710 | Bat = 2,54 V
00:41:57,896 esp_1_5s_5m_CB -> 16,4 C | pin34= 1743 | Bat = 2,95 V
00:42:03,192 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,55 V
00:42:08,427 esp_1_5s_5m_CB -> 16,5 C | pin34= 1719 | Bat = 2,51 V
00:42:13,658 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,50 V
00:42:18,770 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,50 V
00:42:23,998 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,53 V
00:42:29,249 esp_1_5s_5m_CB -> 16,6 C | pin34= 1714 | Bat = 2,97 V
00:42:34,454 esp_1_5s_5m_CB -> 16,6 C | pin34= 1712 | Bat = 2,56 V
00:42:39,668 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,51 V
00:42:45,124 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,51 V
00:42:50,232 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,53 V
00:42:55,448 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,54 V
00:43:00,569 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,97 V
00:43:05,811 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,55 V
00:43:11,022 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,52 V
00:43:16,245 esp_1_5s_5m_CB -> 16,6 C | pin34= 1734 | Bat = 2,52 V
00:43:21,487 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,52 V
00:43:26,712 esp_1_5s_5m_CB -> 16,6 C | pin34= 1710 | Bat = 2,55 V
00:43:31,923 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,95 V
00:43:37,260 esp_1_5s_5m_CB -> 16,6 C | pin34= 1725 | Bat = 2,54 V
00:43:42,479 esp_1_5s_5m_CB -> 16,5 C | pin34= 1708 | Bat = 2,50 V
00:43:47,696 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,51 V
00:43:52,838 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,52 V
00:43:58,059 esp_1_5s_5m_CB -> 16,5 C | pin34= 1708 | Bat = 2,54 V
00:44:03,277 esp_1_5s_5m_CB -> 16,5 C | pin34= 1783 | Bat = 2,94 V
00:44:08,514 esp_1_5s_5m_CB -> 16,5 C | pin34= 1712 | Bat = 2,51 V
00:44:13,737 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,51 V
00:44:19,089 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,51 V
00:44:24,285 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,52 V
00:44:29,516 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,55 V
00:44:34,632 esp_1_5s_5m_CB -> 16,5 C | pin34= 1781 | Bat = 2,88 V
00:44:39,867 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,52 V
00:44:45,084 esp_1_5s_5m_CB -> 16,4 C | pin34= 1737 | Bat = 2,52 V
00:44:50,309 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,52 V
00:44:55,537 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,52 V
00:45:00,762 esp_1_5s_5m_CB -> 16,4 C | pin34= 1701 | Bat = 2,55 V
00:45:05,985 esp_1_5s_5m_CB -> 16,4 C | pin34= 1783 | Bat = 2,94 V
00:45:11,223 esp_1_5s_5m_CB -> 16,5 C | pin34= 1698 | Bat = 2,51 V
00:45:16,433 esp_1_5s_5m_CB -> 16,5 C | pin34= 1708 | Bat = 2,51 V
00:45:21,667 esp_1_5s_5m_CB -> 16,5 C | pin34= 1701 | Bat = 2,51 V
00:45:26,887 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,53 V
00:45:32,111 esp_1_5s_5m_CB -> 16,5 C | pin34= 1694 | Bat = 2,55 V
00:45:37,338 esp_1_5s_5m_CB -> 16,5 C | pin34= 1781 | Bat = 2,94 V
00:45:42,664 esp_1_5s_5m_CB -> 16,5 C | pin34= 1701 | Bat = 2,51 V
00:45:47,893 esp_1_5s_5m_CB -> 16,5 C | pin34= 1694 | Bat = 2,50 V
00:45:53,114 esp_1_5s_5m_CB -> 16,5 C | pin34= 1729 | Bat = 2,50 V
00:45:58,342 esp_1_5s_5m_CB -> 16,5 C | pin34= 1704 | Bat = 2,53 V
00:46:03,561 esp_1_5s_5m_CB -> 16,5 C | pin34= 1701 | Bat = 2,55 V
00:46:08,692 esp_1_5s_5m_CB -> 16,5 C | pin34= 1779 | Bat = 2,96 V
00:46:13,903 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,52 V
00:46:19,149 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,52 V
00:46:24,367 esp_1_5s_5m_CB -> 16,6 C | pin34= 1694 | Bat = 2,53 V
00:46:29,588 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,54 V
00:46:34,823 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,56 V
00:46:40,046 esp_1_5s_5m_CB -> 16,5 C | pin34= 1779 | Bat = 2,95 V
00:46:45,359 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,52 V
00:46:50,505 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,52 V
00:46:55,723 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,53 V
00:47:00,939 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,54 V
00:47:06,168 esp_1_5s_5m_CB -> 16,5 C | pin34= 1711 | Bat = 2,56 V
00:47:11,400 esp_1_5s_5m_CB -> 16,5 C | pin34= 1782 | Bat = 2,95 V
00:47:16,623 esp_1_5s_5m_CB -> 16,5 C | pin34= 1708 | Bat = 2,51 V
00:47:21,933 esp_1_5s_5m_CB -> 16,5 C | pin34= 1742 | Bat = 2,50 V
00:47:27,158 esp_1_5s_5m_CB -> 16,5 C | pin34= 1708 | Bat = 2,51 V
00:47:32,379 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,52 V
00:47:37,614 esp_1_5s_5m_CB -> 16,5 C | pin34= 1703 | Bat = 2,55 V
00:47:42,753 esp_1_5s_5m_CB -> 16,6 C | pin34= 1779 | Bat = 2,96 V
00:47:47,963 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,52 V
00:47:53,202 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,52 V
00:47:58,414 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,52 V
00:48:03,644 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,54 V
00:48:08,972 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,56 V
00:48:14,359 esp_1_5s_5m_CB -> 16,5 C | pin34= 1779 | Bat = 2,94 V
00:48:19,407 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,52 V
00:48:24,650 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,51 V
00:48:29,779 esp_1_5s_5m_CB -> 16,6 C | pin34= 1717 | Bat = 2,53 V
00:48:35,028 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,55 V
00:48:40,222 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,57 V
00:48:45,461 esp_1_5s_5m_CB -> 16,5 C | pin34= 1781 | Bat = 2,94 V
00:48:50,669 esp_1_5s_5m_CB -> 16,6 C | pin34= 1733 | Bat = 2,51 V
00:48:55,988 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,50 V
00:49:01,250 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,53 V
00:49:06,458 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,54 V
00:49:11,671 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,56 V
00:49:16,814 esp_1_5s_5m_CB -> 16,6 C | pin34= 1783 | Bat = 2,95 V
00:49:22,014 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,50 V
00:49:27,257 esp_1_5s_5m_CB -> 16,6 C | pin34= 1710 | Bat = 2,51 V
00:49:32,473 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,53 V
00:49:37,694 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,55 V
00:49:42,926 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,55 V
00:49:48,168 esp_1_5s_5m_CB -> 16,6 C | pin34= 1779 | Bat = 2,95 V
00:49:53,494 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,51 V
00:49:58,700 esp_1_5s_5m_CB -> 16,6 C | pin34= 1721 | Bat = 2,51 V
00:50:03,931 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,54 V
00:50:09,152 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,54 V
00:50:14,285 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,54 V
00:50:19,524 esp_1_5s_5m_CB -> 16,6 C | pin34= 1712 | Bat = 2,89 V
00:50:24,733 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,51 V
00:50:29,963 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,52 V
00:50:35,176 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,54 V
00:50:40,504 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,56 V
00:50:45,719 esp_1_5s_5m_CB -> 16,6 C | pin34= 1713 | Bat = 2,54 V
00:50:50,970 esp_1_5s_5m_CB -> 16,5 C | pin34= 1713 | Bat = 2,96 V
00:50:56,079 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,50 V
00:51:01,295 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,52 V
00:51:06,524 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,53 V
00:51:11,753 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,55 V
00:51:16,994 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,53 V
00:51:22,336 esp_1_5s_5m_CB -> 16,6 C | pin34= 1715 | Bat = 2,96 V
00:51:27,532 esp_1_5s_5m_CB -> 16,5 C | pin34= 1739 | Bat = 2,52 V
00:51:32,760 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,52 V
00:51:37,985 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,54 V
00:51:43,099 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,57 V
00:51:48,341 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,54 V
00:51:53,549 esp_1_5s_5m_CB -> 16,5 C | pin34= 1712 | Bat = 2,96 V
00:51:58,782 esp_1_5s_5m_CB -> 16,5 C | pin34= 1703 | Bat = 2,51 V
00:52:04,015 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,52 V
00:52:09,335 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,55 V
00:52:14,548 esp_1_5s_5m_CB -> 16,5 C | pin34= 1711 | Bat = 2,55 V
00:52:19,785 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,52 V
00:52:24,906 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,94 V
00:52:30,137 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,50 V
00:52:35,362 esp_1_5s_5m_CB -> 16,5 C | pin34= 1712 | Bat = 2,51 V
00:52:40,611 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,55 V
00:52:45,812 esp_1_5s_5m_CB -> 16,5 C | pin34= 1702 | Bat = 2,55 V
00:52:51,047 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,50 V
00:52:56,376 esp_1_5s_5m_CB -> 16,5 C | pin34= 1783 | Bat = 2,94 V
00:53:01,596 esp_1_5s_5m_CB -> 16,5 C | pin34= 1711 | Bat = 2,51 V
00:53:06,796 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,53 V
00:53:12,028 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,56 V
00:53:17,260 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,56 V
00:53:22,415 esp_1_5s_5m_CB -> 16,5 C | pin34= 1701 | Bat = 2,52 V
00:53:27,611 esp_1_5s_5m_CB -> 16,5 C | pin34= 1779 | Bat = 2,95 V
00:53:32,834 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,52 V
00:53:38,089 esp_1_5s_5m_CB -> 16,4 C | pin34= 1702 | Bat = 2,53 V
00:53:43,291 esp_1_5s_5m_CB -> 16,4 C | pin34= 1702 | Bat = 2,55 V
00:53:48,521 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,57 V
00:53:53,826 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,51 V
00:53:58,965 esp_1_5s_5m_CB -> 16,4 C | pin34= 1782 | Bat = 2,94 V
00:54:04,319 esp_1_5s_5m_CB -> 16,4 C | pin34= 1712 | Bat = 2,50 V
00:54:09,428 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,52 V
00:54:14,638 esp_1_5s_5m_CB -> 16,5 C | pin34= 1691 | Bat = 2,55 V
00:54:19,857 esp_1_5s_5m_CB -> 16,5 C | pin34= 1697 | Bat = 2,55 V
00:54:25,092 esp_1_5s_5m_CB -> 16,5 C | pin34= 1725 | Bat = 2,50 V
00:54:30,319 esp_1_5s_5m_CB -> 16,5 C | pin34= 1783 | Bat = 2,86 V
00:54:35,637 esp_1_5s_5m_CB -> 16,6 C | pin34= 1699 | Bat = 2,51 V
00:54:40,865 esp_1_5s_5m_CB -> 16,6 C | pin34= 1697 | Bat = 2,54 V
00:54:46,095 esp_1_5s_5m_CB -> 16,6 C | pin34= 1691 | Bat = 2,55 V
00:54:51,314 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,54 V
00:54:56,508 esp_1_5s_5m_CB -> 16,6 C | pin34= 1695 | Bat = 2,50 V
00:55:01,672 esp_1_5s_5m_CB -> 16,6 C | pin34= 1778 | Bat = 2,95 V
00:55:06,927 esp_1_5s_5m_CB -> 16,6 C | pin34= 1702 | Bat = 2,52 V
00:55:12,123 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,54 V
00:55:17,391 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,56 V
00:55:22,671 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,54 V
00:55:27,895 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,51 V
00:55:33,028 esp_1_5s_5m_CB -> 16,6 C | pin34= 1783 | Bat = 2,88 V
00:55:38,354 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,51 V
00:55:43,473 esp_1_5s_5m_CB -> 16,6 C | pin34= 1709 | Bat = 2,52 V
00:55:48,702 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,53 V
00:55:53,929 esp_1_5s_5m_CB -> 16,6 C | pin34= 1737 | Bat = 2,51 V
00:55:59,144 esp_1_5s_5m_CB -> 16,7 C | pin34= 1707 | Bat = 2,51 V
00:56:04,380 esp_1_5s_5m_CB -> 16,7 C | pin34= 1779 | Bat = 2,94 V
00:56:09,682 esp_1_5s_5m_CB -> 16,7 C | pin34= 1707 | Bat = 2,52 V
00:56:14,923 esp_1_5s_5m_CB -> 16,7 C | pin34= 1708 | Bat = 2,54 V
00:56:20,136 esp_1_5s_5m_CB -> 16,7 C | pin34= 1708 | Bat = 2,55 V
00:56:25,364 esp_1_5s_5m_CB -> 16,7 C | pin34= 1706 | Bat = 2,50 V
00:56:30,594 esp_1_5s_5m_CB -> 16,7 C | pin34= 1711 | Bat = 2,50 V
00:56:35,733 esp_1_5s_5m_CB -> 16,7 C | pin34= 1783 | Bat = 2,95 V
00:56:40,949 esp_1_5s_5m_CB -> 16,7 C | pin34= 1707 | Bat = 2,54 V
00:56:46,163 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,56 V
00:56:51,401 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,57 V
00:56:56,615 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,52 V
00:57:01,952 esp_1_5s_5m_CB -> 16,6 C | pin34= 1735 | Bat = 2,52 V
00:57:07,357 esp_1_5s_5m_CB -> 16,6 C | pin34= 1781 | Bat = 2,94 V
00:57:12,388 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,54 V
00:57:17,611 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,56 V
00:57:22,792 esp_1_5s_5m_CB -> 16,6 C | pin34= 1708 | Bat = 2,57 V
00:57:27,967 esp_1_5s_5m_CB -> 16,6 C | pin34= 1702 | Bat = 2,51 V
00:57:33,213 esp_1_5s_5m_CB -> 16,6 C | pin34= 1708 | Bat = 2,51 V
00:57:38,441 esp_1_5s_5m_CB -> 16,6 C | pin34= 1779 | Bat = 2,94 V
00:57:43,647 esp_1_5s_5m_CB -> 16,6 C | pin34= 1706 | Bat = 2,52 V
00:57:48,886 esp_1_5s_5m_CB -> 16,6 C | pin34= 1703 | Bat = 2,54 V
00:57:54,188 esp_1_5s_5m_CB -> 16,6 C | pin34= 1711 | Bat = 2,55 V
00:57:59,429 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,50 V
00:58:04,683 esp_1_5s_5m_CB -> 16,6 C | pin34= 1707 | Bat = 2,49 V
00:58:09,794 esp_1_5s_5m_CB -> 16,6 C | pin34= 1777 | Bat = 2,94 V
00:58:14,994 esp_1_5s_5m_CB -> 16,6 C | pin34= 1705 | Bat = 2,54 V
00:58:20,221 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,55 V
00:58:25,454 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,56 V
00:58:30,732 esp_1_5s_5m_CB -> 16,5 C | pin34= 1728 | Bat = 2,52 V
00:58:35,908 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,51 V
00:58:41,357 esp_1_5s_5m_CB -> 16,5 C | pin34= 1779 | Bat = 2,95 V
00:58:46,457 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,55 V
00:58:51,683 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,57 V
00:58:56,813 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,55 V
00:59:02,031 esp_1_5s_5m_CB -> 16,5 C | pin34= 1710 | Bat = 2,51 V
00:59:07,258 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,51 V
00:59:12,502 esp_1_5s_5m_CB -> 16,5 C | pin34= 1781 | Bat = 2,95 V
00:59:17,716 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,54 V
00:59:23,034 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,55 V
00:59:28,255 esp_1_5s_5m_CB -> 16,5 C | pin34= 1711 | Bat = 2,55 V
00:59:33,469 esp_1_5s_5m_CB -> 16,5 C | pin34= 1705 | Bat = 2,50 V
00:59:38,704 esp_1_5s_5m_CB -> 16,5 C | pin34= 1739 | Bat = 2,51 V
00:59:43,856 esp_1_5s_5m_CB -> 16,5 C | pin34= 1713 | Bat = 2,95 V
00:59:49,058 esp_1_5s_5m_CB -> 16,5 C | pin34= 1706 | Bat = 2,53 V
00:59:54,278 esp_1_5s_5m_CB -> 16,5 C | pin34= 1709 | Bat = 2,54 V
00:59:59,523 esp_1_5s_5m_CB -> 16,5 C | pin34= 1703 | Bat = 2,53 V
01:00:04,741 esp_1_5s_5m_CB -> 16,4 C | pin34= 1699 | Bat = 2,50 V
01:00:09,966 esp_1_5s_5m_CB -> 16,5 C | pin34= 1707 | Bat = 2,50 V
01:00:15,210 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,95 V
01:00:20,404 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,54 V
01:00:25,633 esp_1_5s_5m_CB -> 16,4 C | pin34= 1700 | Bat = 2,56 V
01:00:30,852 esp_1_5s_5m_CB -> 16,4 C | pin34= 1710 | Bat = 2,54 V
01:00:36,122 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,51 V
01:00:41,309 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,51 V
01:00:46,530 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,94 V
01:00:51,871 esp_1_5s_5m_CB -> 16,4 C | pin34= 1711 | Bat = 2,54 V
01:00:57,082 esp_1_5s_5m_CB -> 16,4 C | pin34= 1708 | Bat = 2,53 V
01:01:02,304 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,52 V
01:01:07,521 esp_1_5s_5m_CB -> 16,4 C | pin34= 1733 | Bat = 2,50 V
01:01:12,674 esp_1_5s_5m_CB -> 16,4 C | pin34= 1702 | Bat = 2,50 V
01:01:17,884 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,93 V
01:01:23,118 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,54 V
01:01:28,345 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,56 V
01:01:33,567 esp_1_5s_5m_CB -> 16,4 C | pin34= 1696 | Bat = 2,53 V
01:01:38,879 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,50 V
01:01:44,109 esp_1_5s_5m_CB -> 16,4 C | pin34= 1708 | Bat = 2,50 V
01:01:49,237 esp_1_5s_5m_CB -> 16,4 C | pin34= 1782 | Bat = 2,94 V
01:01:54,559 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,54 V
01:01:59,785 esp_1_5s_5m_CB -> 16,4 C | pin34= 1705 | Bat = 2,57 V
01:02:04,908 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,53 V
01:02:10,153 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,52 V
01:02:15,369 esp_1_5s_5m_CB -> 16,4 C | pin34= 1738 | Bat = 2,51 V
01:02:20,591 esp_1_5s_5m_CB -> 16,4 C | pin34= 1785 | Bat = 2,94 V
01:02:25,826 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,55 V
01:02:31,143 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,57 V
01:02:36,371 esp_1_5s_5m_CB -> 16,4 C | pin34= 1705 | Bat = 2,53 V
01:02:41,596 esp_1_5s_5m_CB -> 16,4 C | pin34= 1706 | Bat = 2,52 V
01:02:46,807 esp_1_5s_5m_CB -> 16,4 C | pin34= 1703 | Bat = 2,51 V
01:02:51,945 esp_1_5s_5m_CB -> 16,4 C | pin34= 1781 | Bat = 2,95 V
01:02:57,162 esp_1_5s_5m_CB -> 16,4 C | pin34= 1699 | Bat = 2,54 V
01:03:02,400 esp_1_5s_5m_CB -> 16,4 C | pin34= 1697 | Bat = 2,55 V
01:03:07,618 esp_1_5s_5m_CB -> 16,4 C | pin34= 1690 | Bat = 2,51 V
01:03:12,841 esp_1_5s_5m_CB -> 16,4 C | pin34= 1695 | Bat = 2,50 V
01:03:18,098 esp_1_5s_5m_CB -> 16,4 C | pin34= 1691 | Bat = 2,51 V
01:03:23,298 esp_1_5s_5m_CB -> 16,4 C | pin34= 1779 | Bat = 2,94 V
01:03:28,613 esp_1_5s_5m_CB -> 16,4 C | pin34= 1696 | Bat = 2,54 V
01:03:33,835 esp_1_5s_5m_CB -> 16,4 C | pin34= 1698 | Bat = 2,55 V
01:03:39,065 esp_1_5s_5m_CB -> 16,4 C | pin34= 1694 | Bat = 2,51 V
01:03:44,194 esp_1_5s_5m_CB -> 16,4 C | pin34= 1722 | Bat = 2,50 V
01:03:49,435 esp_1_5s_5m_CB -> 16,4 C | pin34= 1690 | Bat = 2,50 V
01:03:54,652 esp_1_5s_5m_CB -> 16,4 C | pin34= 1782 | Bat = 2,94 V
01:03:59,880 esp_1_5s_5m_CB -> 16,4 C | pin34= 1695 | Bat = 2,55 V
01:04:05,097 esp_1_5s_5m_CB -> 16,4 C | pin34= 1697 | Bat = 2,57 V
01:04:10,417 esp_1_5s_5m_CB -> 16,4 C | pin34= 1702 | Bat = 2,52 V
01:04:15,656 esp_1_5s_5m_CB -> 16,4 C | pin34= 1710 | Bat = 2,52 V
01:04:20,914 esp_1_5s_5m_CB -> 16,4 C | pin34= 1705 | Bat = 2,52 V
01:04:26,006 esp_1_5s_5m_CB -> 16,4 C | pin34= 1779 | Bat = 2,95 V
01:04:31,231 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,56 V
01:04:36,462 esp_1_5s_5m_CB -> 16,4 C | pin34= 1711 | Bat = 2,57 V
01:04:41,688 esp_1_5s_5m_CB -> 16,4 C | pin34= 1707 | Bat = 2,52 V
01:04:46,903 esp_1_5s_5m_CB -> 16,4 C | pin34= 1710 | Bat = 2,52 V
01:04:52,136 esp_1_5s_5m_CB -> 16,4 C | pin34= 1739 | Bat = 2,52 V
01:04:57,453 esp_1_5s_5m_CB -> 16,4 C | pin34= 1783 | Bat = 2,94 V
01:05:02,707 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,55 V
01:05:07,896 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,55 V
01:05:13,120 esp_1_5s_5m_CB -> 16,4 C | pin34= 1711 | Bat = 2,52 V
01:05:18,242 esp_1_5s_5m_CB -> 16,4 C | pin34= 1709 | Bat = 2,50 V
