22:02:18.459 esp_3_10s_5m -> 22.4 C | pin34= 1823 | Bat = 3.27 V
22:02:28.459 esp_3_10s_5m -> 22.4 C | pin34= 1821 | Bat = 3.13 V
22:02:38.960 esp_3_10s_5m -> 22.4 C | pin34= 1819 | Bat = 3.29 V
22:02:48.960 esp_3_10s_5m -> 22.4 C | pin34= 1821 | Bat = 3.11 V
22:02:58.962 esp_3_10s_5m -> 22.4 C | pin34= 1819 | Bat = 3.33 V
22:03:09.460 esp_3_10s_5m -> 22.4 C | pin34= 1822 | Bat = 3.34 V
22:03:19.460 esp_3_10s_5m -> 22.4 C | pin34= 1812 | Bat = 3.32 V
22:03:29.960 esp_3_10s_5m -> 22.4 C | pin34= 1823 | Bat = 3.33 V
22:03:39.963 esp_3_10s_5m -> 22.4 C | pin34= 1821 | Bat = 3.13 V
22:03:50.960 esp_3_10s_5m -> 22.4 C | pin34= 1821 | Bat = 3.29 V
22:04:00.460 esp_3_10s_5m -> 22.4 C | pin34= 1815 | Bat = 3.33 V
22:04:10.960 esp_3_10s_5m -> 22.4 C | pin34= 1811 | Bat = 3.06 V
22:04:20.964 esp_3_10s_5m -> 22.4 C | pin34= 1812 | Bat = 3.32 V
22:04:30.959 esp_3_10s_5m -> 22.4 C | pin34= 1820 | Bat = 3.33 V
22:04:41.460 esp_3_10s_5m -> 22.4 C | pin34= 1813 | Bat = 3.32 V
22:04:51.466 esp_3_10s_5m -> 22.4 C | pin34= 1811 | Bat = 3.08 V
22:05:01.966 esp_3_10s_5m -> 22.3 C | pin34= 1809 | Bat = 3.32 V
22:05:11.963 esp_3_10s_5m -> 22.4 C | pin34= 1819 | Bat = 3.33 V
22:05:22.460 esp_3_10s_5m -> 22.3 C | pin34= 1824 | Bat = 3.34 V
22:05:32.460 esp_3_10s_5m -> 22.4 C | pin34= 1826 | Bat = 3.13 V
22:05:42.960 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.32 V
22:05:52.960 esp_3_10s_5m -> 22.4 C | pin34= 1825 | Bat = 3.35 V
22:06:03.460 esp_3_10s_5m -> 22.3 C | pin34= 1819 | Bat = 3.14 V
22:06:13.460 esp_3_10s_5m -> 22.4 C | pin34= 1822 | Bat = 3.35 V
22:06:23.960 esp_3_10s_5m -> 22.3 C | pin34= 1825 | Bat = 3.35 V
22:06:33.960 esp_3_10s_5m -> 22.4 C | pin34= 1819 | Bat = 3.34 V
22:06:43.962 esp_3_10s_5m -> 22.3 C | pin34= 1819 | Bat = 3.34 V
22:06:54.961 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.13 V
22:07:04.461 esp_3_10s_5m -> 22.4 C | pin34= 1818 | Bat = 3.34 V
22:07:14.961 esp_3_10s_5m -> 22.3 C | pin34= 1813 | Bat = 3.10 V
22:07:24.960 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.34 V
22:07:35.463 esp_3_10s_5m -> 22.3 C | pin34= 1820 | Bat = 3.27 V
22:07:45.460 esp_3_10s_5m -> 22.3 C | pin34= 1819 | Bat = 3.33 V
22:07:55.960 esp_3_10s_5m -> 22.3 C | pin34= 1813 | Bat = 3.26 V
22:08:05.960 esp_3_10s_5m -> 22.3 C | pin34= 1821 | Bat = 3.34 V
22:08:15.960 esp_3_10s_5m -> 22.3 C | pin34= 1826 | Bat = 3.33 V
22:08:26.460 esp_3_10s_5m -> 22.3 C | pin34= 1819 | Bat = 3.10 V
22:08:36.460 esp_3_10s_5m -> 22.3 C | pin34= 1818 | Bat = 3.35 V
22:08:47.460 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.34 V
22:08:56.960 esp_3_10s_5m -> 22.3 C | pin34= 1825 | Bat = 3.34 V
22:09:07.459 esp_3_10s_5m -> 22.3 C | pin34= 1814 | Bat = 3.28 V
22:09:17.461 esp_3_10s_5m -> 22.3 C | pin34= 1813 | Bat = 3.32 V
22:09:27.960 esp_3_10s_5m -> 22.3 C | pin34= 1818 | Bat = 3.26 V
22:09:37.961 esp_3_10s_5m -> 22.3 C | pin34= 1817 | Bat = 3.08 V
22:09:47.960 esp_3_10s_5m -> 22.3 C | pin34= 1808 | Bat = 3.31 V
22:09:58.962 esp_3_10s_5m -> 22.3 C | pin34= 1814 | Bat = 3.31 V
22:10:08.460 esp_3_10s_5m -> 22.3 C | pin34= 1813 | Bat = 3.32 V
22:10:18.960 esp_3_10s_5m -> 22.3 C | pin34= 1810 | Bat = 3.30 V
22:10:28.960 esp_3_10s_5m -> 22.3 C | pin34= 1811 | Bat = 3.30 V
22:10:39.459 esp_3_10s_5m -> 22.3 C | pin34= 1691 | Bat = 3.08 V
22:10:49.460 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.34 V
22:10:59.960 esp_3_10s_5m -> 22.3 C | pin34= 1821 | Bat = 3.14 V
22:11:09.959 esp_3_10s_5m -> 22.3 C | pin34= 1823 | Bat = 3.34 V
22:11:20.459 esp_3_10s_5m -> 22.3 C | pin34= 1822 | Bat = 3.29 V
22:11:30.461 esp_3_10s_5m -> 22.3 C | pin34= 1818 | Bat = 3.35 V
22:11:40.460 esp_3_10s_5m -> 22.3 C | pin34= 1829 | Bat = 3.37 V
22:11:50.960 esp_3_10s_5m -> 22.3 C | pin34= 1722 | Bat = 3.36 V
22:12:00.960 esp_3_10s_5m -> 22.3 C | pin34= 1821 | Bat = 3.38 V
22:12:11.461 esp_3_10s_5m -> 22.3 C | pin34= 1830 | Bat = 3.38 V
22:12:21.460 esp_3_10s_5m -> 22.3 C | pin34= 1827 | Bat = 3.19 V
22:12:31.960 esp_3_10s_5m -> 22.3 C | pin34= 1761 | Bat = 3.38 V
22:12:41.960 esp_3_10s_5m -> 22.3 C | pin34= 1831 | Bat = 3.40 V
22:12:52.460 esp_3_10s_5m -> 22.2 C | pin34= 1833 | Bat = 3.35 V
22:13:02.460 esp_3_10s_5m -> 22.3 C | pin34= 1831 | Bat = 3.20 V
22:13:12.960 esp_3_10s_5m -> 22.3 C | pin34= 1831 | Bat = 3.37 V
22:13:22.960 esp_3_10s_5m -> 22.2 C | pin34= 1826 | Bat = 3.41 V
22:13:32.960 esp_3_10s_5m -> 22.3 C | pin34= 1839 | Bat = 3.41 V
22:13:43.461 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.37 V
22:13:53.460 esp_3_10s_5m -> 22.2 C | pin34= 1834 | Bat = 3.42 V
22:14:03.960 esp_3_10s_5m -> 22.2 C | pin34= 1837 | Bat = 3.41 V
22:14:13.960 esp_3_10s_5m -> 22.2 C | pin34= 1834 | Bat = 3.23 V
22:14:24.459 esp_3_10s_5m -> 22.2 C | pin34= 1833 | Bat = 3.36 V
22:14:34.464 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.42 V
22:14:44.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.36 V
22:14:54.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.43 V
22:15:04.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.38 V
22:15:15.460 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.43 V
22:15:25.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.29 V
22:15:35.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.44 V
22:15:45.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.44 V
22:15:56.459 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.43 V
22:16:06.461 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.44 V
22:16:16.968 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.40 V
22:16:26.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.44 V
22:16:37.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.30 V
22:16:47.460 esp_3_10s_5m -> 22.2 C | pin34= 1836 | Bat = 3.44 V
22:16:57.459 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.44 V
22:17:07.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.44 V
22:17:17.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.43 V
22:17:28.460 esp_3_10s_5m -> 22.2 C | pin34= 1837 | Bat = 3.45 V
22:17:38.460 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.44 V
22:17:48.960 esp_3_10s_5m -> 22.2 C | pin34= 1749 | Bat = 3.42 V
22:17:58.960 esp_3_10s_5m -> 22.2 C | pin34= 1844 | Bat = 3.44 V
22:18:09.459 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.39 V
22:18:19.460 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.44 V
22:18:29.960 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.42 V
22:18:39.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:18:49.960 esp_3_10s_5m -> 22.2 C | pin34= 1744 | Bat = 3.36 V
22:19:00.460 esp_3_10s_5m -> 22.2 C | pin34= 1744 | Bat = 3.44 V
22:19:10.460 esp_3_10s_5m -> 22.2 C | pin34= 1837 | Bat = 3.44 V
22:19:20.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.44 V
22:19:30.962 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.44 V
22:19:41.460 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.40 V
22:19:51.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.44 V
22:20:01.960 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.20 V
22:20:11.962 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.44 V
22:20:21.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.43 V
22:20:32.460 esp_3_10s_5m -> 22.2 C | pin34= 1835 | Bat = 3.44 V
22:20:42.460 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.44 V
22:20:52.960 esp_3_10s_5m -> 22.2 C | pin34= 1835 | Bat = 3.45 V
22:21:02.960 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.44 V
22:21:13.460 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.27 V
22:21:23.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.44 V
22:21:33.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.40 V
22:21:43.962 esp_3_10s_5m -> 22.2 C | pin34= 1744 | Bat = 3.33 V
22:21:54.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.39 V
22:22:04.461 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:22:14.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:22:24.960 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.30 V
22:22:34.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.45 V
22:22:45.460 esp_3_10s_5m -> 22.2 C | pin34= 1838 | Bat = 3.44 V
22:22:55.460 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.45 V
22:23:05.960 esp_3_10s_5m -> 22.2 C | pin34= 1741 | Bat = 3.31 V
22:23:15.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.44 V
22:23:26.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.39 V
22:23:36.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.27 V
22:23:46.462 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.43 V
22:23:56.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:24:06.960 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.45 V
22:24:17.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.45 V
22:24:27.460 esp_3_10s_5m -> 22.2 C | pin34= 1745 | Bat = 3.31 V
22:24:38.459 esp_3_10s_5m -> 22.2 C | pin34= 1837 | Bat = 3.45 V
22:24:47.960 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.45 V
22:24:58.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.40 V
22:25:08.460 esp_3_10s_5m -> 22.2 C | pin34= 1839 | Bat = 3.45 V
22:25:18.960 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.42 V
22:25:28.960 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.45 V
22:25:38.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:25:49.460 esp_3_10s_5m -> 22.2 C | pin34= 1745 | Bat = 3.33 V
22:25:59.460 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.28 V
22:26:09.961 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.46 V
22:26:19.960 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.45 V
22:26:30.460 esp_3_10s_5m -> 22.2 C | pin34= 1837 | Bat = 3.44 V
22:26:40.460 esp_3_10s_5m -> 22.2 C | pin34= 1850 | Bat = 3.47 V
22:26:50.960 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.41 V
22:27:00.960 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.30 V
22:27:11.460 esp_3_10s_5m -> 22.2 C | pin34= 1749 | Bat = 3.30 V
22:27:21.460 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.47 V
22:33:49.785 esp_3_10s_5m -> 22.2 C | pin34= 1757 | Bat = 2.93 V
22:34:00.461 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.45 V
22:34:10.460 esp_3_10s_5m -> 22.2 C | pin34= 1851 | Bat = 3.50 V
22:34:20.460 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.49 V
22:34:31.462 esp_3_10s_5m -> 22.2 C | pin34= 1841 | Bat = 3.48 V
22:34:40.960 esp_3_10s_5m -> 22.2 C | pin34= 1847 | Bat = 3.49 V
22:34:51.460 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.31 V
22:35:01.960 esp_3_10s_5m -> 22.2 C | pin34= 1851 | Bat = 3.32 V
22:35:11.963 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.48 V
22:35:21.964 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.48 V
22:35:32.459 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.45 V
22:35:42.460 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.49 V
22:35:52.962 esp_3_10s_5m -> 22.2 C | pin34= 1843 | Bat = 3.43 V
22:36:02.961 esp_3_10s_5m -> 22.2 C | pin34= 1749 | Bat = 3.37 V
22:36:12.962 esp_3_10s_5m -> 22.2 C | pin34= 1840 | Bat = 3.31 V
22:36:23.460 esp_3_10s_5m -> 22.2 C | pin34= 1851 | Bat = 3.49 V
22:36:33.460 esp_3_10s_5m -> 22.2 C | pin34= 1842 | Bat = 3.48 V
23:18:29.530 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.40 V
23:18:39.459 esp_3_10s_5m -> 22.0 C | pin34= 1829 | Bat = 3.38 V
23:18:49.461 esp_3_10s_5m -> 22.0 C | pin34= 1829 | Bat = 3.35 V
23:18:59.960 esp_3_10s_5m -> 22.0 C | pin34= 1699 | Bat = 3.17 V
23:19:09.960 esp_3_10s_5m -> 22.0 C | pin34= 1827 | Bat = 3.39 V
23:19:20.964 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.33 V
23:19:30.960 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.37 V
23:19:40.959 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.32 V
23:19:50.959 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.38 V
23:20:00.969 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.37 V
23:20:11.461 esp_3_10s_5m -> 22.0 C | pin34= 1712 | Bat = 3.13 V
23:20:21.460 esp_3_10s_5m -> 22.0 C | pin34= 1827 | Bat = 3.36 V
23:20:31.959 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.35 V
23:20:41.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.36 V
23:20:52.461 esp_3_10s_5m -> 22.0 C | pin34= 1818 | Bat = 3.32 V
23:21:02.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.36 V
23:21:12.960 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.29 V
23:21:22.960 esp_3_10s_5m -> 22.0 C | pin34= 1701 | Bat = 3.17 V
23:21:32.960 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.34 V
23:21:43.463 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.34 V
23:21:53.461 esp_3_10s_5m -> 22.0 C | pin34= 1814 | Bat = 3.33 V
23:22:03.961 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.34 V
23:22:13.960 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.35 V
23:22:24.462 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.33 V
23:22:34.461 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:22:45.460 esp_3_10s_5m -> 22.0 C | pin34= 1699 | Bat = 3.24 V
23:22:54.960 esp_3_10s_5m -> 22.1 C | pin34= 1824 | Bat = 3.34 V
23:23:05.460 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.27 V
23:23:15.460 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.34 V
23:23:25.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:23:35.961 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.33 V
23:23:45.960 esp_3_10s_5m -> 22.1 C | pin34= 1825 | Bat = 3.33 V
23:23:56.461 esp_3_10s_5m -> 22.1 C | pin34= 1818 | Bat = 3.33 V
23:24:06.460 esp_3_10s_5m -> 22.0 C | pin34= 1699 | Bat = 3.31 V
23:24:16.960 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.34 V
23:24:26.961 esp_3_10s_5m -> 22.1 C | pin34= 1815 | Bat = 3.34 V
23:24:37.960 esp_3_10s_5m -> 22.0 C | pin34= 1813 | Bat = 3.30 V
23:24:47.460 esp_3_10s_5m -> 22.1 C | pin34= 1681 | Bat = 3.13 V
23:24:57.961 esp_3_10s_5m -> 22.1 C | pin34= 1814 | Bat = 3.29 V
23:25:07.959 esp_3_10s_5m -> 22.1 C | pin34= 1815 | Bat = 3.33 V
23:25:17.960 esp_3_10s_5m -> 22.1 C | pin34= 1819 | Bat = 3.33 V
23:25:28.460 esp_3_10s_5m -> 22.1 C | pin34= 1703 | Bat = 3.12 V
23:25:38.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:25:48.960 esp_3_10s_5m -> 22.0 C | pin34= 1814 | Bat = 3.34 V
23:25:58.961 esp_3_10s_5m -> 22.1 C | pin34= 1823 | Bat = 3.11 V
23:26:09.460 esp_3_10s_5m -> 22.1 C | pin34= 1822 | Bat = 3.28 V
23:26:19.460 esp_3_10s_5m -> 22.1 C | pin34= 1821 | Bat = 3.33 V
23:26:29.960 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.28 V
23:26:40.460 esp_3_10s_5m -> 22.1 C | pin34= 1821 | Bat = 3.34 V
23:26:49.962 esp_3_10s_5m -> 22.1 C | pin34= 1744 | Bat = 3.14 V
23:27:00.960 esp_3_10s_5m -> 22.1 C | pin34= 1824 | Bat = 3.34 V
23:27:10.460 esp_3_10s_5m -> 22.1 C | pin34= 1823 | Bat = 3.11 V
23:27:20.960 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.33 V
23:27:30.960 esp_3_10s_5m -> 22.1 C | pin34= 1825 | Bat = 3.34 V
23:27:41.460 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.36 V
23:27:51.460 esp_3_10s_5m -> 22.1 C | pin34= 1819 | Bat = 3.35 V
23:28:01.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.28 V
23:28:11.961 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.13 V
23:28:22.460 esp_3_10s_5m -> 22.0 C | pin34= 1699 | Bat = 3.11 V
23:28:32.460 esp_3_10s_5m -> 22.1 C | pin34= 1824 | Bat = 3.35 V
23:28:42.460 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.33 V
23:28:52.960 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.34 V
23:29:02.960 esp_3_10s_5m -> 22.0 C | pin34= 1814 | Bat = 3.34 V
23:29:13.460 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.35 V
23:29:23.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:29:33.960 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.11 V
23:29:43.961 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.34 V
23:29:54.459 esp_3_10s_5m -> 22.0 C | pin34= 1818 | Bat = 3.27 V
23:30:04.459 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:30:14.960 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.28 V
23:30:24.960 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.33 V
23:30:34.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:30:45.460 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.33 V
23:30:55.460 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.11 V
23:31:05.960 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.33 V
23:31:15.960 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.33 V
23:31:26.460 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.28 V
23:31:36.460 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.34 V
23:31:46.960 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.29 V
23:31:56.960 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.35 V
23:32:06.961 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.36 V
23:32:17.461 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.14 V
23:32:27.460 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.35 V
23:32:37.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:32:47.960 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.34 V
23:32:58.460 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.11 V
23:33:08.460 esp_3_10s_5m -> 22.0 C | pin34= 1826 | Bat = 3.34 V
23:33:18.961 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.28 V
23:33:28.960 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.35 V
23:33:39.460 esp_3_10s_5m -> 22.0 C | pin34= 1825 | Bat = 3.16 V
23:33:49.460 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.33 V
23:33:59.462 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:34:09.961 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.13 V
23:34:19.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:34:30.460 esp_3_10s_5m -> 22.0 C | pin34= 1816 | Bat = 3.33 V
23:34:40.460 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.34 V
23:34:50.960 esp_3_10s_5m -> 22.0 C | pin34= 1712 | Bat = 3.29 V
23:35:00.960 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.13 V
23:35:11.461 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.31 V
23:35:21.460 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.34 V
23:35:31.961 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.29 V
23:35:41.961 esp_3_10s_5m -> 22.0 C | pin34= 1818 | Bat = 3.33 V
23:35:51.960 esp_3_10s_5m -> 22.0 C | pin34= 1814 | Bat = 3.33 V
23:36:02.460 esp_3_10s_5m -> 22.0 C | pin34= 1813 | Bat = 3.33 V
23:36:12.461 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:36:22.963 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.12 V
23:36:33.000 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.33 V
23:36:43.460 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.28 V
23:36:53.461 esp_3_10s_5m -> 22.0 C | pin34= 1824 | Bat = 3.36 V
23:37:03.991 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.28 V
23:37:13.960 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.34 V
23:37:23.960 esp_3_10s_5m -> 22.0 C | pin34= 1815 | Bat = 3.34 V
23:37:34.460 esp_3_10s_5m -> 22.0 C | pin34= 1702 | Bat = 3.20 V
23:37:44.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.22 V
23:37:54.960 esp_3_10s_5m -> 22.0 C | pin34= 1818 | Bat = 3.34 V
23:38:04.961 esp_3_10s_5m -> 22.0 C | pin34= 1827 | Bat = 3.35 V
23:38:15.460 esp_3_10s_5m -> 22.0 C | pin34= 1821 | Bat = 3.33 V
23:38:25.460 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.34 V
23:38:35.960 esp_3_10s_5m -> 22.0 C | pin34= 1814 | Bat = 3.27 V
23:38:45.960 esp_3_10s_5m -> 22.1 C | pin34= 1825 | Bat = 3.12 V
23:38:56.460 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.26 V
23:39:06.462 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.26 V
23:39:16.460 esp_3_10s_5m -> 22.1 C | pin34= 1825 | Bat = 3.35 V
23:39:26.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:39:36.960 esp_3_10s_5m -> 22.0 C | pin34= 1823 | Bat = 3.34 V
23:39:47.460 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.35 V
23:39:57.460 esp_3_10s_5m -> 22.1 C | pin34= 1817 | Bat = 3.12 V
23:40:07.960 esp_3_10s_5m -> 22.0 C | pin34= 1714 | Bat = 3.29 V
23:40:17.960 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
23:40:28.460 esp_3_10s_5m -> 22.0 C | pin34= 1817 | Bat = 3.30 V
23:40:38.460 esp_3_10s_5m -> 22.0 C | pin34= 1822 | Bat = 3.33 V
23:40:48.963 esp_3_10s_5m -> 22.0 C | pin34= 1819 | Bat = 3.33 V
